geo_level,geo_code,religion,area,sex,total,geo_version
district,4,Hindu,Urban,Male,3003,2011
district,4,Muslim,Urban,Male,6646,2011
district,4,Christian,Urban,Male,54,2011
district,4,Sikh,Urban,Male,321,2011
district,4,Buddhist,Urban,Male,44,2011
district,4,Jain,Urban,Male,1,2011
district,4,Other religions and persuasions,Urban,Male,1,2011
district,4,Religion not stated,Urban,Male,12,2011
district,5,Hindu,Rural,Male,15225,2011
district,5,Muslim,Rural,Male,210246,2011
district,5,Christian,Rural,Male,360,2011
district,5,Sikh,Rural,Male,3535,2011
district,5,Buddhist,Rural,Male,68,2011
district,5,Jain,Rural,Male,3,2011
district,5,Other religions and persuasions,Rural,Male,1,2011
district,5,Religion not stated,Rural,Male,336,2011
district,5,Hindu,Urban,Male,8459,2011
district,5,Muslim,Urban,Male,10390,2011
district,5,Christian,Urban,Male,254,2011
district,5,Sikh,Urban,Male,2962,2011
district,5,Buddhist,Urban,Male,8,2011
district,5,Jain,Urban,Male,2,2011
district,5,Other religions and persuasions,Urban,Male,0,2011
district,5,Religion not stated,Urban,Male,50,2011
district,6,Hindu,Rural,Male,102828,2011
district,6,Muslim,Rural,Male,200232,2011
district,6,Christian,Rural,Male,494,2011
district,6,Sikh,Rural,Male,6532,2011
district,6,Buddhist,Rural,Male,140,2011
district,6,Jain,Rural,Male,11,2011
district,6,Other religions and persuasions,Rural,Male,2,2011
district,6,Religion not stated,Rural,Male,509,2011
district,6,Hindu,Urban,Male,22097,2011
district,6,Muslim,Urban,Male,9316,2011
district,6,Christian,Urban,Male,236,2011
district,6,Sikh,Urban,Male,2894,2011
district,6,Buddhist,Urban,Male,25,2011
district,6,Jain,Urban,Male,7,2011
district,6,Other religions and persuasions,Urban,Male,0,2011
district,6,Religion not stated,Urban,Male,28,2011
district,7,Hindu,Rural,Male,241804,2011
district,7,Muslim,Rural,Male,31940,2011
district,7,Christian,Rural,Male,364,2011
district,7,Sikh,Rural,Male,3659,2011
district,7,Buddhist,Rural,Male,5,2011
district,7,Jain,Rural,Male,6,2011
district,7,Other religions and persuasions,Rural,Male,0,2011
district,7,Religion not stated,Rural,Male,348,2011
district,7,Hindu,Urban,Male,43916,2011
district,7,Muslim,Urban,Male,1788,2011
district,7,Christian,Urban,Male,577,2011
district,7,Sikh,Urban,Male,1621,2011
district,7,Buddhist,Urban,Male,7,2011
district,7,Jain,Urban,Male,3,2011
district,7,Other religions and persuasions,Urban,Male,1,2011
district,7,Religion not stated,Urban,Male,70,2011
district,8,Hindu,Rural,Male,12353,2011
district,8,Muslim,Rural,Male,414581,2011
district,8,Christian,Rural,Male,585,2011
district,8,Sikh,Rural,Male,4057,2011
district,8,Buddhist,Rural,Male,38,2011
district,8,Jain,Rural,Male,13,2011
district,8,Other religions and persuasions,Rural,Male,0,2011
district,8,Religion not stated,Rural,Male,772,2011
district,8,Hindu,Urban,Male,15746,2011
district,8,Muslim,Urban,Male,80853,2011
district,8,Christian,Urban,Male,380,2011
district,8,Sikh,Urban,Male,5021,2011
district,8,Buddhist,Urban,Male,77,2011
district,8,Jain,Urban,Male,4,2011
district,8,Other religions and persuasions,Urban,Male,4,2011
district,8,Religion not stated,Urban,Male,249,2011
district,9,Hindu,Rural,Male,5701,2011
district,9,Muslim,Rural,Male,165441,2011
district,9,Christian,Rural,Male,321,2011
district,9,Sikh,Rural,Male,476,2011
district,9,Buddhist,Rural,Male,23,2011
district,9,Jain,Rural,Male,6,2011
district,9,Other religions and persuasions,Rural,Male,0,2011
district,9,Religion not stated,Rural,Male,295,2011
district,9,Hindu,Urban,Male,2360,2011
district,9,Muslim,Urban,Male,32881,2011
district,9,Christian,Urban,Male,59,2011
district,9,Sikh,Urban,Male,44,2011
district,9,Buddhist,Urban,Male,17,2011
district,9,Jain,Urban,Male,2,2011
district,9,Other religions and persuasions,Urban,Male,0,2011
district,9,Religion not stated,Urban,Male,54,2011
district,10,Hindu,Rural,Male,17,2011
district,10,Muslim,Rural,Male,8889,2011
district,10,Christian,Rural,Male,2,2011
district,10,Sikh,Rural,Male,2,2011
district,10,Buddhist,Rural,Male,0,2011
district,10,Jain,Rural,Male,0,2011
district,10,Other religions and persuasions,Rural,Male,0,2011
district,10,Religion not stated,Rural,Male,6,2011
district,10,Hindu,Urban,Male,35908,2011
district,10,Muslim,Urban,Male,596355,2011
district,10,Christian,Urban,Male,1769,2011
district,10,Sikh,Urban,Male,6973,2011
district,10,Buddhist,Urban,Male,171,2011
district,10,Jain,Urban,Male,39,2011
district,10,Other religions and persuasions,Urban,Male,1,2011
district,10,Religion not stated,Urban,Male,992,2011
district,11,Hindu,Rural,Male,4824,2011
district,11,Muslim,Rural,Male,128031,2011
district,11,Christian,Rural,Male,225,2011
district,11,Sikh,Rural,Male,423,2011
district,11,Buddhist,Rural,Male,16,2011
district,11,Jain,Rural,Male,1,2011
district,11,Other religions and persuasions,Rural,Male,2,2011
district,11,Religion not stated,Rural,Male,193,2011
district,11,Hindu,Urban,Male,358,2011
district,11,Muslim,Urban,Male,24540,2011
district,11,Christian,Urban,Male,30,2011
district,11,Sikh,Urban,Male,35,2011
district,11,Buddhist,Urban,Male,3,2011
district,11,Jain,Urban,Male,0,2011
district,11,Other religions and persuasions,Urban,Male,1,2011
district,11,Religion not stated,Urban,Male,38,2011
district,12,Hindu,Rural,Male,5281,2011
district,12,Muslim,Rural,Male,236929,2011
district,12,Christian,Rural,Male,643,2011
district,12,Sikh,Rural,Male,4812,2011
district,12,Buddhist,Rural,Male,14,2011
district,12,Jain,Rural,Male,2,2011
district,12,Other religions and persuasions,Rural,Male,9,2011
district,12,Religion not stated,Rural,Male,406,2011
district,12,Hindu,Urban,Male,7234,2011
district,12,Muslim,Urban,Male,37175,2011
district,12,Christian,Urban,Male,175,2011
district,12,Sikh,Urban,Male,299,2011
district,12,Buddhist,Urban,Male,12,2011
district,12,Jain,Urban,Male,2,2011
district,12,Other religions and persuasions,Urban,Male,1,2011
district,12,Religion not stated,Urban,Male,70,2011
district,13,Hindu,Rural,Male,671,2011
district,13,Muslim,Rural,Male,126116,2011
district,13,Christian,Rural,Male,181,2011
district,13,Sikh,Rural,Male,67,2011
district,13,Buddhist,Rural,Male,1,2011
district,13,Jain,Rural,Male,1,2011
district,13,Other religions and persuasions,Rural,Male,3,2011
district,13,Religion not stated,Rural,Male,121,2011
district,13,Hindu,Urban,Male,2106,2011
district,13,Muslim,Urban,Male,7117,2011
district,13,Christian,Urban,Male,48,2011
district,13,Sikh,Urban,Male,33,2011
district,13,Buddhist,Urban,Male,1,2011
district,13,Jain,Urban,Male,0,2011
district,13,Other religions and persuasions,Urban,Male,0,2011
district,13,Religion not stated,Urban,Male,14,2011
district,14,Hindu,Rural,Male,3941,2011
district,14,Muslim,Rural,Male,403262,2011
district,14,Christian,Rural,Male,505,2011
district,14,Sikh,Rural,Male,2892,2011
district,14,Buddhist,Rural,Male,13,2011
district,14,Jain,Rural,Male,1,2011
district,14,Other religions and persuasions,Rural,Male,2,2011
district,14,Religion not stated,Rural,Male,396,2011
district,14,Hindu,Urban,Male,8069,2011
district,14,Muslim,Urban,Male,139409,2011
district,14,Christian,Urban,Male,340,2011
district,14,Sikh,Urban,Male,768,2011
district,14,Buddhist,Urban,Male,22,2011
district,14,Jain,Urban,Male,3,2011
district,14,Other religions and persuasions,Urban,Male,1,2011
district,14,Religion not stated,Urban,Male,143,2011
district,15,Hindu,Rural,Male,1316,2011
district,15,Muslim,Rural,Male,173220,2011
district,15,Christian,Rural,Male,184,2011
district,15,Sikh,Rural,Male,500,2011
district,15,Buddhist,Rural,Male,14,2011
district,15,Jain,Rural,Male,10,2011
district,15,Other religions and persuasions,Rural,Male,5,2011
district,15,Religion not stated,Rural,Male,325,2011
district,15,Hindu,Urban,Male,2008,2011
district,15,Muslim,Urban,Male,39849,2011
district,15,Christian,Urban,Male,80,2011
district,15,Sikh,Urban,Male,81,2011
district,15,Buddhist,Urban,Male,5,2011
district,15,Jain,Urban,Male,2,2011
district,15,Other religions and persuasions,Urban,Male,0,2011
district,15,Religion not stated,Urban,Male,21,2011
district,16,Hindu,Rural,Male,92445,2011
district,16,Muslim,Rural,Male,102128,2011
district,16,Christian,Rural,Male,294,2011
district,16,Sikh,Rural,Male,182,2011
district,16,Buddhist,Rural,Male,9,2011
district,16,Jain,Rural,Male,4,2011
district,16,Other religions and persuasions,Rural,Male,24,2011
district,16,Religion not stated,Rural,Male,344,2011
district,16,Hindu,Urban,Male,5807,2011
district,16,Muslim,Urban,Male,12244,2011
district,16,Christian,Urban,Male,30,2011
district,16,Sikh,Urban,Male,104,2011
district,16,Buddhist,Urban,Male,0,2011
district,16,Jain,Urban,Male,7,2011
district,16,Other religions and persuasions,Urban,Male,0,2011
district,16,Religion not stated,Urban,Male,19,2011
district,17,Hindu,Rural,Male,40561,2011
district,17,Muslim,Rural,Male,100836,2011
district,17,Christian,Rural,Male,209,2011
district,17,Sikh,Rural,Male,193,2011
district,17,Buddhist,Rural,Male,24,2011
district,17,Jain,Rural,Male,1,2011
district,17,Other religions and persuasions,Rural,Male,132,2011
district,17,Religion not stated,Rural,Male,361,2011
district,17,Hindu,Urban,Male,3283,2011
district,17,Muslim,Urban,Male,3242,2011
district,17,Christian,Urban,Male,44,2011
district,17,Sikh,Urban,Male,234,2011
district,17,Buddhist,Urban,Male,0,2011
district,17,Jain,Urban,Male,1,2011
district,17,Other religions and persuasions,Urban,Male,0,2011
district,17,Religion not stated,Urban,Male,11,2011
district,18,Hindu,Rural,Male,46760,2011
district,18,Muslim,Rural,Male,63445,2011
district,18,Christian,Rural,Male,138,2011
district,18,Sikh,Rural,Male,222,2011
district,18,Buddhist,Rural,Male,1044,2011
district,18,Jain,Rural,Male,0,2011
district,18,Other religions and persuasions,Rural,Male,273,2011
district,18,Religion not stated,Rural,Male,104,2011
district,18,Hindu,Urban,Male,2844,2011
district,18,Muslim,Urban,Male,5210,2011
district,18,Christian,Urban,Male,26,2011
district,18,Sikh,Urban,Male,74,2011
district,18,Buddhist,Urban,Male,12,2011
district,18,Jain,Urban,Male,0,2011
district,18,Other religions and persuasions,Urban,Male,0,2011
district,18,Religion not stated,Urban,Male,13,2011
district,19,Hindu,Rural,Male,204907,2011
district,19,Muslim,Rural,Male,26998,2011
district,19,Christian,Rural,Male,385,2011
district,19,Sikh,Rural,Male,333,2011
district,19,Buddhist,Rural,Male,24,2011
district,19,Jain,Rural,Male,13,2011
district,19,Other religions and persuasions,Rural,Male,117,2011
district,19,Religion not stated,Rural,Male,197,2011
district,19,Hindu,Urban,Male,57106,2011
district,19,Muslim,Urban,Male,4221,2011
district,19,Christian,Urban,Male,733,2011
district,19,Sikh,Urban,Male,1641,2011
district,19,Buddhist,Urban,Male,49,2011
district,19,Jain,Urban,Male,19,2011
district,19,Other religions and persuasions,Urban,Male,2,2011
district,19,Religion not stated,Urban,Male,39,2011
district,20,Hindu,Rural,Male,69383,2011
district,20,Muslim,Rural,Male,79961,2011
district,20,Christian,Rural,Male,545,2011
district,20,Sikh,Rural,Male,1497,2011
district,20,Buddhist,Rural,Male,8,2011
district,20,Jain,Rural,Male,4,2011
district,20,Other religions and persuasions,Rural,Male,3,2011
district,20,Religion not stated,Rural,Male,80,2011
district,20,Hindu,Urban,Male,12975,2011
district,20,Muslim,Urban,Male,1637,2011
district,20,Christian,Urban,Male,237,2011
district,20,Sikh,Urban,Male,118,2011
district,20,Buddhist,Urban,Male,3,2011
district,20,Jain,Urban,Male,0,2011
district,20,Other religions and persuasions,Urban,Male,0,2011
district,20,Religion not stated,Urban,Male,10,2011
district,21,Hindu,Rural,Male,350245,2011
district,21,Muslim,Rural,Male,28100,2011
district,21,Christian,Rural,Male,1341,2011
district,21,Sikh,Rural,Male,20595,2011
district,21,Buddhist,Rural,Male,74,2011
district,21,Jain,Rural,Male,23,2011
district,21,Other religions and persuasions,Rural,Male,79,2011
district,21,Religion not stated,Rural,Male,1146,2011
district,21,Hindu,Urban,Male,335434,2011
district,21,Muslim,Urban,Male,28827,2011
district,21,Christian,Urban,Male,5114,2011
district,21,Sikh,Urban,Male,40503,2011
district,21,Buddhist,Urban,Male,192,2011
district,21,Jain,Urban,Male,1015,2011
district,21,Other religions and persuasions,Urban,Male,92,2011
district,21,Religion not stated,Urban,Male,1041,2011
district,22,Hindu,Rural,Male,119697,2011
district,22,Muslim,Rural,Male,10794,2011
district,22,Christian,Rural,Male,702,2011
district,22,Sikh,Rural,Male,8029,2011
district,22,Buddhist,Rural,Male,18,2011
district,22,Jain,Rural,Male,8,2011
district,22,Other religions and persuasions,Rural,Male,5,2011
district,22,Religion not stated,Rural,Male,112,2011
district,22,Hindu,Urban,Male,26233,2011
district,22,Muslim,Urban,Male,1514,2011
district,22,Christian,Urban,Male,732,2011
district,22,Sikh,Urban,Male,1225,2011
district,22,Buddhist,Urban,Male,11,2011
district,22,Jain,Urban,Male,0,2011
district,22,Other religions and persuasions,Urban,Male,0,2011
district,22,Religion not stated,Urban,Male,44,2011
district,23,Hindu,Rural,Male,224579,2011
district,23,Muslim,Rural,Male,15933,2011
district,23,Christian,Rural,Male,193,2011
district,23,Sikh,Rural,Male,346,2011
district,23,Buddhist,Rural,Male,526,2011
district,23,Jain,Rural,Male,20,2011
district,23,Other religions and persuasions,Rural,Male,8,2011
district,23,Religion not stated,Rural,Male,358,2011
district,23,Hindu,Urban,Male,16271,2011
district,23,Muslim,Urban,Male,671,2011
district,23,Christian,Urban,Male,727,2011
district,23,Sikh,Urban,Male,1338,2011
district,23,Buddhist,Urban,Male,342,2011
district,23,Jain,Urban,Male,2,2011
district,23,Other religions and persuasions,Urban,Male,0,2011
district,23,Religion not stated,Urban,Male,6,2011
district,24,Hindu,Rural,Male,685072,2011
district,24,Muslim,Rural,Male,10057,2011
district,24,Christian,Rural,Male,1386,2011
district,24,Sikh,Rural,Male,3950,2011
district,24,Buddhist,Rural,Male,3618,2011
district,24,Jain,Rural,Male,57,2011
district,24,Other religions and persuasions,Rural,Male,98,2011
district,24,Religion not stated,Rural,Male,1127,2011
district,24,Hindu,Urban,Male,38899,2011
district,24,Muslim,Urban,Male,657,2011
district,24,Christian,Urban,Male,208,2011
district,24,Sikh,Urban,Male,725,2011
district,24,Buddhist,Urban,Male,4644,2011
district,24,Jain,Urban,Male,42,2011
district,24,Other religions and persuasions,Urban,Male,2,2011
district,24,Religion not stated,Urban,Male,49,2011
district,25,Hindu,Rural,Male,6657,2011
district,25,Muslim,Rural,Male,53,2011
district,25,Christian,Rural,Male,149,2011
district,25,Sikh,Rural,Male,30,2011
district,25,Buddhist,Rural,Male,9685,2011
district,25,Jain,Rural,Male,2,2011
district,25,Other religions and persuasions,Rural,Male,1,2011
district,25,Religion not stated,Rural,Male,11,2011
district,25,Hindu,Urban,Male,0,2011
district,25,Muslim,Urban,Male,0,2011
district,25,Christian,Urban,Male,0,2011
district,25,Sikh,Urban,Male,0,2011
district,25,Buddhist,Urban,Male,0,2011
district,25,Jain,Urban,Male,0,2011
district,25,Other religions and persuasions,Urban,Male,0,2011
district,25,Religion not stated,Urban,Male,0,2011
district,26,Hindu,Rural,Male,195163,2011
district,26,Muslim,Rural,Male,1083,2011
district,26,Christian,Rural,Male,569,2011
district,26,Sikh,Rural,Male,391,2011
district,26,Buddhist,Rural,Male,5634,2011
district,26,Jain,Rural,Male,28,2011
district,26,Other religions and persuasions,Rural,Male,40,2011
district,26,Religion not stated,Rural,Male,361,2011
district,26,Hindu,Urban,Male,18702,2011
district,26,Muslim,Urban,Male,742,2011
district,26,Christian,Urban,Male,238,2011
district,26,Sikh,Urban,Male,393,2011
district,26,Buddhist,Urban,Male,2067,2011
district,26,Jain,Urban,Male,24,2011
district,26,Other religions and persuasions,Urban,Male,4,2011
district,26,Religion not stated,Urban,Male,13,2011
district,27,Hindu,Rural,Male,459017,2011
district,27,Muslim,Rural,Male,4148,2011
district,27,Christian,Rural,Male,360,2011
district,27,Sikh,Rural,Male,852,2011
district,27,Buddhist,Rural,Male,1076,2011
district,27,Jain,Rural,Male,15,2011
district,27,Other religions and persuasions,Rural,Male,35,2011
district,27,Religion not stated,Rural,Male,547,2011
district,27,Hindu,Urban,Male,29389,2011
district,27,Muslim,Urban,Male,933,2011
district,27,Christian,Urban,Male,85,2011
district,27,Sikh,Urban,Male,1249,2011
district,27,Buddhist,Urban,Male,333,2011
district,27,Jain,Urban,Male,7,2011
district,27,Other religions and persuasions,Urban,Male,1,2011
district,27,Religion not stated,Urban,Male,18,2011
district,28,Hindu,Rural,Male,198504,2011
district,28,Muslim,Rural,Male,1664,2011
district,28,Christian,Rural,Male,100,2011
district,28,Sikh,Rural,Male,245,2011
district,28,Buddhist,Rural,Male,8,2011
district,28,Jain,Rural,Male,11,2011
district,28,Other religions and persuasions,Rural,Male,6,2011
district,28,Religion not stated,Rural,Male,210,2011
district,28,Hindu,Urban,Male,15691,2011
district,28,Muslim,Urban,Male,360,2011
district,28,Christian,Urban,Male,12,2011
district,28,Sikh,Urban,Male,73,2011
district,28,Buddhist,Urban,Male,38,2011
district,28,Jain,Urban,Male,141,2011
district,28,Other religions and persuasions,Urban,Male,0,2011
district,28,Religion not stated,Urban,Male,7,2011
district,29,Hindu,Rural,Male,221565,2011
district,29,Muslim,Rural,Male,7075,2011
district,29,Christian,Rural,Male,138,2011
district,29,Sikh,Rural,Male,11325,2011
district,29,Buddhist,Rural,Male,20,2011
district,29,Jain,Rural,Male,12,2011
district,29,Other religions and persuasions,Rural,Male,3,2011
district,29,Religion not stated,Rural,Male,116,2011
district,29,Hindu,Urban,Male,21078,2011
district,29,Muslim,Urban,Male,448,2011
district,29,Christian,Urban,Male,50,2011
district,29,Sikh,Urban,Male,1809,2011
district,29,Buddhist,Urban,Male,9,2011
district,29,Jain,Urban,Male,26,2011
district,29,Other religions and persuasions,Urban,Male,3,2011
district,29,Religion not stated,Urban,Male,15,2011
district,30,Hindu,Rural,Male,175587,2011
district,30,Muslim,Rural,Male,2707,2011
district,30,Christian,Rural,Male,85,2011
district,30,Sikh,Rural,Male,1078,2011
district,30,Buddhist,Rural,Male,49,2011
district,30,Jain,Rural,Male,5,2011
district,30,Other religions and persuasions,Rural,Male,3,2011
district,30,Religion not stated,Rural,Male,139,2011
district,30,Hindu,Urban,Male,11980,2011
district,30,Muslim,Urban,Male,954,2011
district,30,Christian,Urban,Male,29,2011
district,30,Sikh,Urban,Male,141,2011
district,30,Buddhist,Urban,Male,6,2011
district,30,Jain,Urban,Male,0,2011
district,30,Other religions and persuasions,Urban,Male,0,2011
district,30,Religion not stated,Urban,Male,1,2011
district,31,Hindu,Rural,Male,236836,2011
district,31,Muslim,Rural,Male,5898,2011
district,31,Christian,Rural,Male,445,2011
district,31,Sikh,Rural,Male,6134,2011
district,31,Buddhist,Rural,Male,160,2011
district,31,Jain,Rural,Male,51,2011
district,31,Other religions and persuasions,Rural,Male,61,2011
district,31,Religion not stated,Rural,Male,151,2011
district,31,Hindu,Urban,Male,54580,2011
district,31,Muslim,Urban,Male,2472,2011
district,31,Christian,Urban,Male,335,2011
district,31,Sikh,Urban,Male,1160,2011
district,31,Buddhist,Urban,Male,145,2011
