,STATE NAME,DISTRICT NAME,POPULATION,MALES,FEMALES,GROWTH  1991   2001,RURAL,URBAN,SCHEDULED CASTE POPULATION,PERCENTAGE   SC TO TOTAL,NUMBER OF HOUSEHOLDS,HOUSEHOLD SIZE  PER HOUSEHOLD,SEX RATIO  FEMALES PER 1000 MALES,SEX RATIO  0 6 YEARS,SCHEDULED TRIBE POPULATION,PERCENTAGE TO TOTAL POPULATION  ST,PERSONS  LITERATE,MALES  LITERATE,FEMALES  LITERATE,PERSONS  LITERACY RATE,MALES  LITERATACY RATE,FEMALES  LITERACY RATE,TOTAL EDUCATED,DATA WITHOUT LEVEL,BELOW PRIMARY,PRIMARY,MIDDLE,MATRIC HIGHER SECONDARY DIPLOMA,GRADUATE AND ABOVE,X0   4 YEARS,X5   14 YEARS,X15   59 YEARS,X60 YEARS AND ABOVE  INCL  A N S,TOTAL WORKERS,MAIN WORKERS,MARGINAL WORKERS,NON WORKERS,SC 1 NAME,SC 1 POPULATION,SC 2 NAME,SC 2 POPULATION,SC 3 NAME,SC 3 POPULATION,RELIGEON 1 NAME,RELIGEON 1 POPULATION,RELIGEON 2 NAME,RELIGEON 2 POPULATION,RELIGEON 3 NAME,RELIGEON 3 POPULATION,ST 1 NAME,ST 1 POPULATION,ST 2 NAME,ST 2 POPULATION,ST 3 NAME,ST 3 POPULATION,IMP TOWN 1 NAME,IMP TOWN 1 POPULATION,IMP TOWN 2 NAME,IMP TOWN 2 POPULATION,IMP TOWN 3 NAME,IMP TOWN 3 POPULATION,TOTAL INHABITED VILLAGES,DRINKING WATER FACILITIES,SAFE DRINKING WATER,ELECTRICITY  POWER SUPPLY,ELECTRICITY  DOMESTIC,ELECTRICITY  AGRICULTURE,PRIMARY SCHOOL,MIDDLE SCHOOLS,SECONDARY SR SECONDARY SCHOOLS,COLLEGE,MEDICAL FACILITY,PRIMARY HEALTH CENTRE,PRIMARY HEALTH SUB CENTRE,POST  TELEGRAPH AND TELEPHONE FACILITY,BUS SERVICES,PAVED APPROACH ROAD,MUD APPROACH ROAD,PERMANENT HOUSE,SEMI PERMANENT HOUSE,TEMPORARY HOUSE,YEAR
30,ARUNACHAL PRADESH,WEST SIANG,103918,54349,49569,15.17,82806.0,21112.0,NA,NA,18251.0,6.0,912.0,949.0,84922,81.72,51216,30128,21088,59.47,66.63,51.56,51216.0,1052.0,16056.0,14264.0,8677.0,8702.0,2463.0,11446.0,30937.0,56121.0,5414.0,43085,36843,6242,60833,1.Dhupi etc.,105.0,2.Mehtar etc.,66.0,3.Brittial-Bania etc.,44.0,1.Others,61183,2.Christians,20122,3.Hindus,17711,1.Adi Gallong,39758,2.Galong,14379,3.Adi,8613,1.Along (CT),17033.0,2.Basar (CT),4079.0,NA,NA,398.0,398.0,348.0,115.0,108,NA,221.0,66,19,1,48,12,7,22.0,86,105,209,15.3,9.2,75.5,2001
31,ARUNACHAL PRADESH,EAST SIANG,87397,45265,42132,21.66,65432.0,21965.0,NA,NA,16133.0,5.0,931.0,957.0,60420,69.13,43495,25455,18040,60.73,68.42,52.42,43495.0,634.0,11850.0,12096.0,7375.0,8782.0,2758.0,10521.0,24270.0,47818.0,4788.0,33552,29183,4369,53845,1.Dhupi etc.,98.0,2.Brittial-Bania etc.,76.0,3.Generic Castes etc.,64.0,1.Others,43944,2.Hindus,26352,3.Christians,13406,1.Adi Minyong,21544,2.Abor,11238,3.Adi,6580,1.Pasighat (CT),21965.0,NA,NA,NA,NA,144.0,144.0,141.0,120.0,119,1,116.0,31,18,NA,21,9,8,29.0,65,70,57,19.1,10.0,70.4,2001
32,ARUNACHAL PRADESH,UPPER SIANG,33363,18057,15306,19.32,33363.0,NA,NA,NA,6849.0,5.0,848.0,1010.0,26094,78.21,13424,8733,4691,49.78,58.71,38.79,13424.0,234.0,3821.0,3744.0,2481.0,2497.0,631.0,4364.0,8367.0,18019.0,2613.0,17105,15395,1710,16258,1.Sutradhar,21.0,2.Mahara,18.0,3.Generic Castes etc.,17.0,1.Others,19477,2.Hindus,6116,3.Christians,4291,1.Adi,9707,2.Pangi,3506,3.Adi Minyong,2404,No Urban Area,NA,NA,NA,NA,NA,92.0,92.0,82.0,42.0,42,NA,62.0,15,9,NA,11,3,6,9.0,29,38,74,15.9,20.7,63.4,2001
33,ARUNACHAL PRADESH,DIBANG VALLEY,57720,31442,26278,33.61,47613.0,10107.0,NA,NA,11932.0,5.0,836.0,945.0,26832,46.49,27854,17533,10321,58.89,67.21,48.66,27854.0,399.0,8928.0,7395.0,4581.0,5211.0,1339.0,6986.0,16201.0,32157.0,2376.0,25700,22086,3614,32020,1.Namasudra,219.0,2.Dhupi etc.,70.0,3.Mehtar etc.,64.0,1.Hindus,31700,2.Others,13992,3.Christians,6134,1.Idu/Chulikata Mishmi,9076,2.Adi Padam,4752,3.Abor,3237,1.Roing (CT),10107.0,NA,NA,NA,NA,213.0,213.0,177.0,70.0,68,NA,55.0,24,12,NA,25,8,6,25.0,53,65,74,13.4,21.3,65.1,2001
34,ARUNACHAL PRADESH,LOHIT,143527,77314,66213,30.78,116765.0,26762.0,NA,NA,28537.0,5.0,856.0,933.0,54801,38.18,64445,41102,23343,56.07,65.74,44.54,64445.0,981.0,21909.0,17174.0,11292.0,10511.0,2576.0,19439.0,39591.0,78127.0,6370.0,60351,51049,9302,83176,1.Kaibartta etc.,993.0,2.Jalkeot,312.0,3.Namasudra,103.0,1.Hindus,103151,2.Buddhists,22935,3.Christians,8253,1.Mishmi,22944,2.Khampti,11503,3.Mishing/Miri,6512,1.Tezu (CT),15015.0,2.Namsai (CT),11747.0,NA,NA,493.0,493.0,475.0,184.0,184,NA,160.0,36,15,NA,40,7,28,54.0,105,197,107,15.8,10.8,73.3,2001
35,ARUNACHAL PRADESH,CHANGLANG,125422,65821,59601,30.84,113034.0,12388.0,NA,NA,24012.0,5.0,906.0,954.0,45351,36.16,51291,32789,18502,51.32,62.13,39.23,51291.0,1311.0,18470.0,13700.0,8179.0,7679.0,1952.0,17342.0,34197.0,67584.0,6299.0,60045,49176,10869,65377,1.Brittial-Bania etc.,129.0,2.Namasudra,56.0,3.Dhupi etc.,42.0,1.Hindus,50183,2.Buddhists,42744,3.Christians,21931,1.Tangsa,20431,2.Any Naga Tribes etc.,3940,3.Singpho,3412,1.Changlang (CT),6469.0,2.Jairampur (CT),5919.0,NA,NA,336.0,336.0,307.0,277.0,258,1,179.0,47,25,1,64,7,11,45.0,64,195,133,14.9,11.1,73.9,2001
36,ARUNACHAL PRADESH,TIRAP,100326,52537,47789,17.21,85032.0,15294.0,NA,NA,18957.0,5.0,910.0,941.0,83940,83.67,33404,22456,10948,41.73,53.36,28.84,33404.0,399.0,12592.0,8387.0,5230.0,5360.0,1436.0,13571.0,27904.0,53063.0,5788.0,49074,43807,5267,51252,1.Mehtar etc.,47.0,2.Namasudra,38.0,3.Generic Castes etc.,22.0,1.Christians,50199,2.Hindus,27123,3.Others,14568,1.Wancho,47066,2.Nocte,31559,3.Tutcha Nocte,2334,1.Khonsa (CT),9233.0,2.Deomali (CT),6061.0,NA,NA,167.0,167.0,151.0,147.0,145,NA,137.0,32,8,NA,41,3,19,29.0,48,67,85,12.9,7.5,79.5,2001
37,ASSAM,KOKRAJHAR,905764,466191,439573,15.05,841823.0,NA,NA,NA,168619.0,5.0,943.0,947.0,304985,33.67,383541,230769,152772,51.63,60.32,42.4,383541.0,11179.0,123002.0,97692.0,63583.0,76399.0,11591.0,107419.0,253840.0,497450.0,47055.0,334849,234771,100078,570915,NA,10813.0,NA,6821.0,NA,5384.0,NA,594168,NA,184441,NA,124270,1.Boro etc.,287268,2.Rabha,13012,3.Generic Tribes etc.,3886,(MB),31164.0,NA,13508.0,NA,12440.0,951.0,951.0,949.0,704.0,690,14,906.0,354,118,10,211,25,38,151.0,284,557,651,12.1,35.5,52.4,2001
38,ASSAM,DHUBRI,1637344,841044,796300,23.42,1444901.0,NA,NA,NA,297121.0,6.0,947.0,965.0,32523,1.99,625369,373446,251923,48.21,55.91,40.04,625369.0,13946.0,228580.0,152632.0,105492.0,101129.0,23131.0,233963.0,464173.0,848258.0,90950.0,470360,399201,71159,1166984,NA,28111.0,NA,9745.0,NA,8357.0,NA,1216455,NA,405065,NA,12477,1.Boro etc.,22208,2.Rabha,10133,3.Generic Tribes etc.,63,(MB),64168.0,NA,31171.0,NA,28780.0,1261.0,1261.0,1247.0,904.0,897,11,1138.0,612,205,6,374,29,5,272.0,362,405,1092,12.1,50.5,37.4,2001
39,ASSAM,GOALPARA,822035,420251,401784,23.07,755133.0,NA,NA,NA,146826.0,6.0,956.0,974.0,131800,16.03,384670,220277,164393,58.03,64.86,50.85,384670.0,7548.0,145790.0,92621.0,67036.0,60309.0,10964.0,108415.0,230617.0,437701.0,45302.0,273925,209928,63997,548110,NA,12252.0,NA,10282.0,NA,6257.0,NA,441516,NA,314157,NA,64662,1.Rabha,93912,2.Boro etc.,36948,3.Kachari etc.,586,(MB),49037.0,NA,12547.0,NA,5318.0,761.0,761.0,759.0,689.0,688,1,723.0,311,130,13,243,18,46,134.0,209,165,720,13.2,36.2,50.5,2001
40,ASSAM,BONGAIGAON,904835,465240,439595,12.23,795053.0,NA,NA,NA,168556.0,5.0,945.0,972.0,110696,12.23,439861,258761,181100,59.33,67.67,50.44,439861.0,7842.0,142193.0,106878.0,81738.0,84500.0,16694.0,111651.0,243945.0,496713.0,52526.0,293243,233087,60156,611592,1.Namasudra,46992.0,2.Kaibartta etc.,13587.0,3.Sutradhar,12561.0,1.Hindus,535464,2.Muslims,348573,3.Christians,18728,1.Boro etc.,102610,2.Rabha,6700,3.Kachari etc.,566,1.Bongaigaon (MB),60327.0,"2.New Bongaigaon Rly. Colony (CT)15,601",NA,3.Abhayapuri (TC),14673.0,881.0,881.0,876.0,607.0,607,11,805.0,340,138,4,112,25,35,132.0,299,347,732,17.7,39.0,43.3,2001
41,ASSAM,BARPETA,1647201,848578,798623,18.53,1520333.0,NA,NA,NA,290494.0,6.0,941.0,960.0,123266,7.48,752682,448021,304661,56.24,64.83,47.07,752682.0,17763.0,241853.0,162333.0,132818.0,164157.0,33386.0,209571.0,450596.0,881878.0,105156.0,517088,408537,108551,1130113,NA,35236.0,NA,15894.0,NA,10126.0,NA,977943,NA,662066,NA,5267,1.Boro etc.,117120,2.Rabha,4144,3.Kachari etc.,1038,NA,41038.0,(MB),35725.0,NA,16730.0,1050.0,1050.0,1045.0,775.0,768,41,967.0,603,320,36,430,32,138,275.0,370,469,964,12.9,33.1,54.0,2001
42,ASSAM,KAMRUP,2522324,1326981,1195343,25.75,1614107.0,NA,NA,NA,490740.0,5.0,901.0,957.0,250393,9.93,1608191,930256,677935,74.16,81.16,66.31,1608191.0,28042.0,355779.0,312309.0,275453.0,466555.0,169680.0,237213.0,595306.0,1542431.0,147374.0,842253,697810,144443,1680071,1.Namasudra,64444.0,2.Kaibartta etc.,40294.0,3.Generic Castes etc.,12364.0,1.Hindus,1836153,2.Muslims,625002,3.Christians,44257,1.Boro etc.,140023,2.Rabha,88191,3.Kachari etc.,9016,1.Guwahati (M Corp.),809895.0,2.Rangia (MB),25151.0,3.North Guwahati (TC),16286.0,1342.0,1342.0,1311.0,1042.0,1014,14,1190.0,592,286,21,468,42,117,378.0,702,938,1232,33.0,35.1,31.9,2001
43,ASSAM,NALBARI,1148824,592375,556449,11.98,1121338.0,NA,NA,NA,202708.0,6.0,939.0,958.0,202577,17.63,657925,387002,270923,67.23,76.56,57.26,657925.0,14188.0,178933.0,138882.0,121336.0,174317.0,30251.0,113198.0,287948.0,671362.0,76316.0,383932,291665,92267,764892,1.Namasudra,35199.0,2.Kaibartta etc.,23018.0,3.Dhupi etc.,5272.0,1.Hindus,873749,2.Muslims,253842,3.Christians,18495,1.Boro etc.,176576,2.Rabha,17563,3.Kachari etc.,5459,1.Nalbari (MB),23183.0,2.Tihu (TC),4303.0,NA,NA,798.0,798.0,796.0,733.0,609,52,769.0,481,226,23,179,32,51,273.0,362,375,781,15.5,30.7,53.8,2001
44,ASSAM,DARRANG,1504320,773861,730459,15.79,1429492.0,NA,NA,NA,271841.0,6.0,944.0,975.0,249861,16.61,684998,407632,277366,55.44,63.91,46.4,684998.0,25329.0,214363.0,155853.0,127004.0,139276.0,23154.0,183605.0,390243.0,840655.0,89817.0,527993,404428,123565,976327,NA,23812.0,NA,14957.0,NA,7811.0,NA,868532,NA,534658,NA,97306,1.Boro etc.,207878,2.Rabha,32331,3.Generic Tribes etc.,5114,(MB),23920.0,NA,18228.0,NA,17783.0,1319.0,1319.0,1280.0,1032.0,1023,11,1246.0,457,196,12,356,35,72,211.0,504,930,1163,13.7,23.2,63.1,2001
45,ASSAM,MARIGAON,776256,398926,377330,21.29,738268.0,NA,NA,NA,133458.0,6.0,946.0,965.0,120730,15.55,367292,210586,156706,58.53,65.15,51.51,367292.0,7934.0,121385.0,89100.0,67786.0,69749.0,11307.0,100556.0,214797.0,414807.0,46096.0,262824,200132,62692,513432,1.Namasudra,52713.0,2.Kaibartta etc.,20211.0,3.Hira,17928.0,1.Hindus,405302,2.Muslims,369398,3.Christians,759,1.Lalung,102070,2.Boro etc.,12149,3.Kachari etc.,4827,1.Marigaon (TC),20811.0,2.Jagiroad (CT),17177.0,NA,NA,592.0,592.0,592.0,389.0,349,42,531.0,255,104,8,219,15,45,162.0,269,281,575,10.7,24.0,65.3,2001
46,ASSAM,NAGAON,2314629,1190950,1123679,22.3,2036342.0,NA,NA,NA,410882.0,6.0,944.0,975.0,89394,3.86,1165617,665697,499920,61.73,68.27,54.74,1165617.0,21941.0,369818.0,288125.0,212668.0,226919.0,45957.0,290961.0,618901.0,1255658.0,149109.0,727641,566195,161446,1586988,NA,80229.0,NA,79416.0,NA,10280.0,NA,1180267,NA,1106354,NA,21473,1.Lalung,56247,2.Boro etc.,18636,3.Kachari etc.,8076,(MB),107667.0,NA,35718.0,NA,34423.0,1375.0,1374.0,1369.0,1190.0,1147,110,1257.0,680,309,17,480,40,151,548.0,787,931,1267,16.3,26.1,57.5,2001
47,ASSAM,SONITPUR,1681513,871568,809945,17.8,1505719.0,NA,NA,NA,315116.0,5.0,929.0,973.0,195083,11.6,830579,494965,335614,59.0,67.54,49.73,830579.0,18082.0,255139.0,204000.0,144886.0,172379.0,36083.0,185036.0,433724.0,967533.0,95220.0,634723,465283,169440,1046790,NA,42049.0,NA,19249.0,NA,9689.0,NA,1287646,NA,268078,NA,115623,1.Boro etc.,140293,2.Miri,44092,3.Rabha,4256,(MB),80575.0,NA,25349.0,NA,18824.0,1784.0,1784.0,1772.0,1331.0,1209,74,1372.0,405,172,13,235,40,88,422.0,539,1067,1692,23.4,23.9,52.7,2001
48,ASSAM,LAKHIMPUR,889010,455691,433319,18.34,823857.0,NA,NA,NA,157167.0,6.0,951.0,966.0,208864,23.49,506433,292261,214172,68.56,77.06,59.59,506433.0,9552.0,134273.0,101435.0,103794.0,135467.0,21888.0,100313.0,236087.0,500876.0,51734.0,497745,288052,209693,391265,NA,45112.0,NA,15771.0,NA,2775.0,NA,702881,NA,143505,NA,36667,1.Miri,165843,2.Kachari etc.,19542,3.Deori,13534,(MB),54285.0,NA,10868.0,NA,NA,1139.0,1139.0,1136.0,680.0,677,5,1046.0,697,265,16,211,23,81,240.0,291,650,1118,15.9,30.2,53.9,2001
49,ASSAM,DHEMAJI,571944,294643,277301,18.93,533112.0,NA,NA,NA,96949.0,6.0,941.0,970.0,270496,47.29,304606,181645,122961,64.48,74.41,53.86,304606.0,7541.0,80592.0,62969.0,57868.0,85106.0,10527.0,65179.0,161903.0,313682.0,31180.0,250146,155431,94715,321798,1.Kaibartta etc.,12675.0,2.Namasudra,9198.0,3.Jhalo etc.,1860.0,1.Hindus,548780,2.Muslims,10533,3.Christians,6390,1.Miri,185906,2.Boro etc.,42991,3.Kachari etc.,23720,1.Silapathar (TC),22516.0,2.Dhemaji (TC),11863.0,3.Jonai Bazar (CT),4453.0,1236.0,1236.0,1235.0,253.0,253,NA,1068.0,505,172,19,83,20,35,94.0,185,317,1111,5.8,16.7,77.5,2001
50,ASSAM,TINSUKIA,1150062,601099,548963,19.52,926105.0,NA,NA,NA,218885.0,5.0,913.0,957.0,67234,5.85,588302,355444,232858,60.95,70.15,50.78,588302.0,15110.0,166316.0,143102.0,109758.0,129043.0,24927.0,122241.0,291138.0,673125.0,63558.0,466351,349847,116504,683711,NA,13229.0,NA,5549.0,NA,3389.0,NA,1029142,NA,62403,NA,40000,1.Kachari etc.,36460,2.Miri,17203,3.Deori,6861,(MB),85563.0,NA,24049.0,NA,20553.0,1107.0,1107.0,1104.0,871.0,810,11,936.0,246,86,7,198,23,69,222.0,400,694,1032,33.6,25.6,40.8,2001
51,ASSAM,DIBRUGARH,1185072,613555,571517,12.43,956634.0,NA,NA,NA,228574.0,5.0,931.0,962.0,88337,7.45,698148,406265,291883,68.96,77.3,59.95,698148.0,17173.0,166630.0,148411.0,130235.0,193998.0,41634.0,114701.0,286303.0,717048.0,67020.0,472419,342708,129711,712653,NA,26388.0,NA,3715.0,NA,3202.0,NA,1075878,NA,53306,NA,45040,1.Kachari etc.,67311,2.Miri,9332,3.Mech,4301,(MB),121893.0,NA,23763.0,NA,19021.0,1309.0,1309.0,1309.0,1195.0,1169,30,1169.0,382,177,9,263,36,97,300.0,497,459,1205,33.6,29.5,36.9,2001
52,ASSAM,SIBSAGAR,1051736,545476,506260,15.95,954557.0,NA,NA,NA,207185.0,5.0,928.0,967.0,41533,3.95,672158,382936,289222,74.47,81.53,66.81,672158.0,10554.0,153864.0,131634.0,145992.0,198390.0,31707.0,101065.0,246805.0,637480.0,66386.0,430523,287319,143204,621213,NA,27419.0,NA,1182.0,NA,1159.0,NA,927706,NA,85761,NA,28488,1.Miri,23849,2.Kachari etc.,8072,3.Deori,3860,(MB),53854.0,NA,17502.0,NA,13047.0,866.0,866.0,861.0,772.0,766,15,825.0,464,243,7,317,33,76,303.0,429,441,815,26.9,43.8,29.3,2001
53,ASSAM,JORHAT,999221,517015,482206,15.84,827901.0,NA,NA,NA,195691.0,5.0,933.0,967.0,123134,12.32,660591,375400,285191,76.34,83.62,68.49,660591.0,17323.0,150497.0,126171.0,123591.0,201640.0,41283.0,89501.0,231611.0,615001.0,63108.0,414348,285092,129256,584873,NA,64309.0,NA,4131.0,NA,2460.0,NA,927858,NA,47658,NA,18610,1.Miri,92058,2.Kachari etc.,20784,3.Boro etc.,4787,(MB),67588.0,NA,20997.0,NA,7545.0,787.0,787.0,785.0,650.0,635,23,717.0,421,268,31,215,30,67,294.0,382,443,772,28.6,42.1,29.2,2001
54,ASSAM,GOLAGHAT,946279,490286,455993,14.21,865141.0,NA,NA,NA,181692.0,5.0,930.0,963.0,93920,9.93,557360,322048,235312,69.38,77.14,60.99,557360.0,10935.0,160261.0,124707.0,116314.0,123363.0,21774.0,94890.0,242820.0,557331.0,51238.0,388640,269896,118744,557639,NA,39993.0,NA,5131.0,NA,1579.0,NA,813263,NA,74808,NA,52277,1.Miri,47539,2.Boro etc.,26106,3.Kachari etc.,15844,(MB),33064.0,NA,13446.0,NA,9922.0,1066.0,1066.0,1064.0,595.0,575,14,769.0,305,139,23,87,40,14,292.0,528,501,1007,15.9,40.5,43.4,2001
55,ASSAM,KARBI ANGLONG,813311,422250,391061,22.57,721381.0,NA,NA,NA,144334.0,6.0,926.0,973.0,452963,55.69,382574,232652,149922,57.7,67.22,47.3,382574.0,10917.0,129961.0,97842.0,71385.0,63345.0,9112.0,98925.0,229355.0,444027.0,41004.0,330480,231638,98842,482831,1.Namasudra,12525.0,2.Kaibartta etc.,8524.0,3.Patni,1617.0,1.Hindus,670139,2.Christians,117738,3.Muslims,18091,1.Mikir,345540,2.Dimasa etc.,46095,3.Garo,20604,1.Diphu (TC),52310.0,2.Bokajan (TC),14219.0,3.Hamren (TC),8445.0,2633.0,2633.0,1943.0,780.0,733,50,1209.0,392,79,4,72,36,6,184.0,510,899,1706,8.2,13.5,78.4,2001
56,ASSAM,NORTH CACHAR HILLS,188079,99822,88257,23.47,128644.0,NA,NA,NA,37294.0,5.0,884.0,955.0,128428,68.28,106354,63610,42744,67.62,75.67,58.39,106354.0,2577.0,27696.0,26167.0,20031.0,25701.0,4126.0,20887.0,47952.0,110469.0,8771.0,70199,55031,15168,117880,1.Generic Castes etc.,847.0,2.Patni,575.0,3.Bhuinmali etc.,524.0,1.Hindus,131492,2.Christians,50183,3.Muslims,4662,1.Dimasa etc.,64881,2.Any Naga Tribes etc.,17078,3.Any Kuki Tribes etc.,16757,1.Haflong (TC),36302.0,2.Umrangso (TC),9131.0,3.Maibong (TC),7738.0,605.0,605.0,473.0,197.0,190,1,565.0,164,39,2,67,15,NA,78.0,146,160,387,17.6,23.4,59.0,2001
57,ASSAM,CACHAR,1444921,743042,701879,18.66,1243534.0,NA,NA,NA,273694.0,5.0,945.0,960.0,18631,1.29,824437,474145,350292,67.82,75.73,59.41,824437.0,12737.0,264692.0,210291.0,152273.0,149889.0,34464.0,155307.0,361097.0,830268.0,98249.0,465734,364814,100920,979187,NA,78699.0,NA,44099.0,NA,39823.0,NA,886761,NA,522051,NA,31306,1.Barmans in Cachar,10908,2.Kachari etc.,6875,3.Generic Tribes etc.,499,(MB),142199.0,NA,10007.0,NA,9802.0,1020.0,1020.0,945.0,741.0,715,52,902.0,381,155,17,134,26,11,310.0,381,396,927,18.6,28.8,52.6,2001
58,ASSAM,KARIMGANJ,1007976,517680,490296,21.35,934126.0,NA,NA,NA,179141.0,6.0,947.0,965.0,2901,0.29,550119,319205,230914,66.24,74.69,57.28,550119.0,8988.0,206569.0,145859.0,89941.0,81460.0,17096.0,120430.0,268874.0,549498.0,69174.0,303294,235016,68278,704682,NA,45482.0,NA,25613.0,NA,23176.0,NA,527214,NA,470708,NA,8746,1.Barmans in Cachar,1838,2.Kachari etc.,607,3.Generic Tribes etc.,339,(MB),52613.0,NA,11297.0,NA,9940.0,915.0,915.0,908.0,639.0,622,4,865.0,347,99,9,224,20,52,408.0,614,409,849,19.2,21.0,59.7,2001
59,ASSAM,HAILAKANDI,542872,280513,262359,20.92,498787.0,NA,NA,NA,97856.0,6.0,935.0,926.0,821,0.15,263547,155674,107873,59.64,68.24,50.46,263547.0,5089.0,88603.0,70326.0,54660.0,36681.0,8151.0,68971.0,148309.0,292595.0,32997.0,179881,138216,41665,362991,NA,27026.0,NA,12604.0,NA,5840.0,NA,312849,NA,223191,NA,5424,1.Barmans in Cachar,733,2.Kachari etc.,66,3.Boro etc.,10,(MB),29739.0,NA,10270.0,NA,NA,327.0,327.0,308.0,268.0,263,14,308.0,206,60,NA,110,8,7,135.0,141,115,288,15.9,21.7,62.3,2001
60,BIHAR,PASHCHIM CHAMPARAN,3043466,1600839,1442627,30.4,2733907.0,NA,NA,NA,522728.0,6.0,901.0,953.0,44912,1.48,932347,648173,284174,38.93,51.08,25.23,932347.0,39777.0,303277.0,276791.0,120739.0,151304.0,39728.0,425415.0,861361.0,1567591.0,189099.0,1154038,840563,313475,1889428,1.Chamar etc.,230760.0,2.Musahar,75964.0,3.Dusadh etc.,74206.0,1.Hindus,2373310,2.Muslims,646597,3.Others,14304,1.Oraon,30287,2.Gond,5392,3.Kharwar,2578,1.Bettiah (M),116670.0,2.Bagaha (M),91467.0,3.Narkatiaganj (NA),40830.0,1355.0,1355.0,1355.0,344.0,290,14,1040.0,261,58,5,266,54,144,314.0,116,454,1303,31.6,16.5,51.9,2001
61,BIHAR,PURBA CHAMPARAN,3939773,2077047,1862726,29.27,3688687.0,NA,NA,NA,645949.0,6.0,897.0,936.0,4812,0.12,1164670,810950,353720,37.54,49.31,24.27,1164670.0,58363.0,334285.0,335027.0,160904.0,220305.0,55742.0,554100.0,1126811.0,2010397.0,248465.0,1286843,1025654,261189,2652930,NA,215386.0,NA,168482.0,NA,53175.0,NA,3181386,NA,755005,NA,1179,1.Gond,3486,2.Lohara etc.,523,3.Kharwar,272,NA,100683.0,(M),41610.0,NA,32632.0,1279.0,1279.0,1279.0,529.0,396,67,1081.0,348,90,5,316,35,130,498.0,119,494,1223,39.9,15.4,44.6,2001
62,BIHAR,SHEOHAR,515961,273680,242281,36.16,494699.0,NA,NA,NA,106808.0,5.0,885.0,916.0,64,0.01,144444,98775,45669,35.27,45.28,23.86,144444.0,13313.0,38706.0,41449.0,18325.0,26264.0,6366.0,70450.0,145010.0,261820.0,38681.0,161218,133348,27870,354743,1.Chamar etc.,29674.0,2.Dusadh etc.,27144.0,3.Dhobi,8105.0,1.Hindus,435121,2.Muslims,80076,3.Religion not stated,418,1.Baiga,18,2.Lohara etc.,18,3.Ho,9,1.Sheohar (NA),21262.0,NA,NA,NA,NA,189.0,189.0,189.0,43.0,39,2,161.0,56,14,NA,57,9,25,61.0,15,68,186,27.0,13.6,59.4,2001
63,BIHAR,SITAMARHI,2682720,1417611,1265109,32.58,2529407.0,NA,NA,NA,548321.0,5.0,892.0,924.0,1786,0.07,817711,556936,260775,38.46,49.36,26.13,817711.0,45072.0,232998.0,241271.0,106199.0,149796.0,42252.0,366890.0,758084.0,1379659.0,178087.0,855156,714136,141020,1827564,1.Dusadh etc.,117091.0,2.Chamar etc.,107112.0,3.Musahar,42279.0,1.Hindus,2111476,2.Muslims,568992,3.Religion not stated,1237,1.Bedia,998,2.Lohara etc.,271,3.Gond,164,1.Sitamarhi (M),56766.0,2.Bairgania (NA),34836.0,3.Belsand (NA),17840.0,802.0,802.0,801.0,302.0,285,15,709.0,264,28,6,216,26,118,277.0,146,345,736,38.2,28.2,33.6,2001
64,BIHAR,MADHUBANI,3575281,1840997,1734284,26.08,3450736.0,NA,NA,NA,656858.0,5.0,942.0,939.0,1260,0.04,1195776,832849,362927,41.97,56.79,26.25,1195776.0,59231.0,311450.0,337265.0,166293.0,241046.0,80377.0,476534.0,1018476.0,1838518.0,241753.0,1227723,877412,350311,2347558,1.Dusadh etc.,169789.0,2.Chamar etc.,139510.0,3.Musahar,106534.0,1.Hindus,2930501,2.Muslims,641579,3.Religion not stated,1477,1.Santal,562,2.Lohara etc.,294,3.Generic Tribes etc.,128,1.Madhubani (M),66340.0,2.Jhanjharpur (NA),24112.0,3.Jainagar (NA),19567.0,1034.0,1034.0,1033.0,437.0,323,30,901.0,382,119,27,232,48,157,432.0,164,547,986,28.2,10.3,61.5,2001
65,BIHAR,SUPAUL,1732578,902207,830371,29.95,1644370.0,NA,NA,NA,308453.0,6.0,920.0,925.0,5219,0.3,509025,372961,136064,37.28,52.42,20.81,509025.0,36513.0,141754.0,142665.0,68442.0,90900.0,28675.0,239646.0,506073.0,881162.0,105697.0,728222,526267,201955,1004356,1.Musahar,76655.0,2.Chamar etc.,62751.0,3.Dusadh etc.,59218.0,1.Hindus,1426108,2.Muslims,302120,3.Christians,1893,1.Oraon,3662,2.Santal,901,3.Mal Paharia,156,1.Supaul (M),54085.0,2.Birpur (NA),17982.0,3.Nirmali (NA),16141.0,526.0,526.0,525.0,151.0,120,2,440.0,187,52,9,104,14,54,194.0,53,242,504,11.8,10.0,78.2,2001
